Epoch,Training_errors,Validation_errors
887,3.98759E-05,4.63641E-05
888,4.53839E-05,4.6713E-05
889,6.02001E-05,6.56382E-05
890,4.26356E-05,4.74603E-05
891,4.28235E-05,4.82339E-05
892,4.49302E-05,4.6952E-05
893,4.59064E-05,5.16328E-05
894,4.64394E-05,4.67534E-05
895,4.79142E-05,5.07377E-05
896,5.62822E-05,6.02992E-05
897,0.000103105,9.41339E-05
898,4.18361E-05,4.77128E-05
899,3.72164E-05,4.5716E-05
900,3.83117E-05,4.39662E-05
901,3.9891E-05,4.50879E-05
902,5.02693E-05,4.49704E-05
903,4.72929E-05,5.27167E-05
904,3.90585E-05,4.25869E-05
905,6.48692E-05,6.59939E-05
906,6.73165E-05,7.18432E-05
907,6.58991E-05,6.39311E-05
908,5.22319E-05,4.63767E-05
909,5.16625E-05,4.37019E-05
910,3.59285E-05,4.4369E-05
911,4.75504E-05,4.47109E-05
912,5.07303E-05,5.48324E-05
913,3.92306E-05,4.33535E-05
914,4.67613E-05,4.36469E-05
915,5.008E-05,4.97166E-05
916,4.08679E-05,4.58263E-05
917,4.20094E-05,4.75804E-05
918,3.95E-05,4.33629E-05
919,4.07014E-05,4.43597E-05
920,4.93902E-05,5.08795E-05
921,5.44729E-05,4.79678E-05
922,5.94861E-05,5.57948E-05
923,4.74542E-05,4.48503E-05
924,4.93616E-05,5.40157E-05
925,4.67778E-05,4.78081E-05
926,4.32445E-05,4.57837E-05
927,3.71196E-05,4.39939E-05
928,4.25228E-05,4.3287E-05
929,4.18766E-05,4.28978E-05
930,3.95803E-05,4.36627E-05
931,5.48438E-05,5.29035E-05
932,3.63744E-05,4.45355E-05
933,5.07385E-05,4.99015E-05
934,5.65346E-05,5.0471E-05
935,3.56635E-05,4.28474E-05
936,4.14037E-05,5.16515E-05
937,3.86144E-05,4.60146E-05
938,3.82299E-05,4.1334E-05
939,4.80923E-05,4.5601E-05
940,3.40144E-05,4.11855E-05
941,4.22026E-05,4.11325E-05
942,3.24373E-05,4.10666E-05
943,4.63254E-05,4.31598E-05
944,4.10978E-05,4.50781E-05
945,4.09109E-05,4.23735E-05
946,4.07237E-05,4.47438E-05
947,3.96411E-05,4.11339E-05
948,4.52529E-05,4.37721E-05
949,4.80565E-05,4.81157E-05
950,5.66473E-05,4.8326E-05
951,4.28117E-05,5.03001E-05
952,4.43279E-05,4.81519E-05
953,6.7681E-05,6.75256E-05
954,3.91366E-05,4.46837E-05
955,3.96583E-05,4.16416E-05
956,3.82286E-05,3.95138E-05
957,3.45204E-05,3.90317E-05
958,3.42655E-05,4.25105E-05
959,3.65137E-05,3.92559E-05
960,3.99477E-05,3.87083E-05
961,3.86989E-05,4.00515E-05
962,3.52742E-05,4.04921E-05
963,3.9648E-05,3.8743E-05
964,3.56146E-05,3.98255E-05
965,3.8265E-05,4.21646E-05
966,4.68999E-05,3.95728E-05
967,4.46402E-05,5.08731E-05
968,3.53739E-05,4.02324E-05
969,4.63781E-05,4.80156E-05
970,5.31747E-05,5.91482E-05
971,3.59788E-05,4.12544E-05
972,4.88722E-05,4.60839E-05
973,4.48759E-05,4.85572E-05
974,4.86664E-05,4.31312E-05
975,3.59107E-05,4.04182E-05
976,4.5094E-05,4.72807E-05
977,4.26568E-05,4.07366E-05
978,3.86655E-05,4.0877E-05
979,3.69338E-05,3.83974E-05
980,4.83794E-05,4.91796E-05
981,4.01694E-05,4.51832E-05
982,4.002E-05,3.80838E-05
983,3.77871E-05,3.9371E-05
984,3.05966E-05,3.86303E-05
985,3.50085E-05,4.554E-05
986,4.11274E-05,3.94195E-05
987,3.62799E-05,3.90902E-05
988,5.77749E-05,5.25119E-05
989,3.97067E-05,3.9552E-05
990,3.43875E-05,4.13517E-05
991,3.65478E-05,3.92393E-05
992,4.25588E-05,4.12387E-05
993,3.8275E-05,3.80273E-05
994,7.02492E-05,7.39494E-05
995,4.4078E-05,4.50807E-05
996,6.41052E-05,6.06893E-05
997,7.6407E-05,6.54039E-05
998,4.99389E-05,4.51876E-05
999,4.0242E-05,4.08507E-05
1000,6.82762E-05,6.92444E-05
1001,4.55892E-05,4.04065E-05
1002,6.86508E-05,6.26008E-05
1003,4.3855E-05,4.04446E-05
1004,4.56749E-05,4.91365E-05
1005,4.43664E-05,4.91643E-05
1006,3.79446E-05,3.78928E-05
1007,5.52745E-05,5.1578E-05
1008,5.37359E-05,5.54912E-05
1009,4.09052E-05,4.0825E-05
1010,3.30183E-05,3.70608E-05
1011,3.72645E-05,3.71971E-05
1012,3.50465E-05,3.75152E-05
1013,3.6693E-05,3.64479E-05
1014,4.16528E-05,3.78044E-05
1015,4.01146E-05,3.9361E-05
1016,3.75345E-05,3.79885E-05
1017,3.72502E-05,4.33856E-05
1018,4.49472E-05,4.58439E-05
1019,4.14061E-05,3.70712E-05
1020,3.35173E-05,3.63655E-05
1021,2.90381E-05,3.64911E-05
1022,4.30036E-05,3.73159E-05
1023,4.10837E-05,3.83065E-05
1024,4.27536E-05,4.35758E-05
1025,4.42057E-05,4.39391E-05
1026,3.43739E-05,3.44356E-05
1027,4.10191E-05,4.01264E-05
1028,3.09865E-05,3.46549E-05
1029,3.55977E-05,3.71763E-05
1030,4.28541E-05,4.45088E-05
1031,3.45929E-05,3.58512E-05
1032,4.86151E-05,4.47088E-05
1033,3.82205E-05,3.86057E-05
1034,3.81959E-05,3.66682E-05
1035,4.03053E-05,3.59966E-05
1036,3.29504E-05,3.51492E-05
1037,3.81452E-05,3.90122E-05
1038,3.99502E-05,3.71246E-05
1039,4.29131E-05,3.85847E-05
1040,3.36193E-05,3.7521E-05
1041,3.33448E-05,3.56406E-05
1042,3.25555E-05,3.35842E-05
1043,3.26526E-05,3.48337E-05
1044,5.72628E-05,5.77169E-05
1045,3.45941E-05,3.78403E-05
1046,4.00586E-05,3.90053E-05
1047,3.50743E-05,3.49359E-05
1048,4.19262E-05,4.50324E-05
1049,3.92566E-05,3.88181E-05
1050,4.10151E-05,3.84563E-05
1051,4.52994E-05,4.41898E-05
1052,3.76497E-05,3.51847E-05
1053,4.09779E-05,3.8147E-05
1054,3.44076E-05,3.73117E-05
1055,4.32351E-05,3.85893E-05
1056,5.96371E-05,5.54041E-05
1057,4.30103E-05,4.24207E-05
1058,3.4391E-05,3.63644E-05
1059,4.36032E-05,4.44419E-05
1060,4.24648E-05,3.86435E-05
1061,5.39262E-05,5.05664E-05
1062,3.58707E-05,3.4607E-05
1063,4.60396E-05,4.36736E-05
1064,3.48092E-05,3.35922E-05
1065,3.1064E-05,3.50072E-05
1066,3.02556E-05,3.3878E-05
1067,6.07077E-05,4.99898E-05
1068,3.60817E-05,3.50757E-05
1069,3.49782E-05,3.48061E-05
1070,5.38392E-05,5.29627E-05
1071,4.33839E-05,4.45763E-05
1072,3.70903E-05,3.36674E-05
1073,3.65232E-05,3.59094E-05
1074,4.07183E-05,4.12931E-05
1075,3.52815E-05,3.44718E-05
1076,3.37684E-05,3.81219E-05
1077,3.59646E-05,3.41518E-05
1078,4.90212E-05,4.44853E-05
1079,4.35603E-05,4.18892E-05
1080,3.50803E-05,3.76727E-05
1081,4.9992E-05,5.47673E-05
1082,4.14009E-05,4.05386E-05
1083,4.83398E-05,4.63567E-05
1084,3.36413E-05,3.56983E-05
1085,3.28279E-05,3.645E-05
1086,4.04194E-05,4.06534E-05
1087,3.92786E-05,4.22573E-05
1088,3.56299E-05,3.48385E-05
1089,3.29444E-05,3.45793E-05
1090,4.03214E-05,3.70985E-05
1091,3.37557E-05,3.38407E-05
1092,4.45448E-05,4.28759E-05
1093,3.95451E-05,3.85257E-05
1094,8.09122E-05,8.42298E-05
1095,5.15182E-05,5.58948E-05
1096,3.30864E-05,3.53941E-05
1097,3.27826E-05,3.4781E-05
1098,3.34067E-05,3.82667E-05
1099,3.42248E-05,3.87567E-05
1100,4.58352E-05,4.01265E-05
1101,3.34368E-05,3.42574E-05
1102,3.94237E-05,3.61023E-05
1103,3.49321E-05,3.36549E-05
1104,3.56606E-05,3.31752E-05
1105,3.65008E-05,3.33051E-05
1106,3.38847E-05,3.14743E-05
1107,3.98872E-05,3.8273E-05
1108,3.10359E-05,3.29654E-05
1109,4.02317E-05,3.7098E-05
1110,3.02903E-05,3.2573E-05
1111,3.50408E-05,3.31011E-05
1112,3.56014E-05,3.55137E-05
1113,3.45199E-05,3.30265E-05
1114,3.24646E-05,3.84658E-05
1115,3.8317E-05,4.01837E-05
1116,3.55602E-05,3.24135E-05
1117,3.13085E-05,3.34193E-05
1118,3.23063E-05,3.37483E-05
1119,3.63124E-05,3.42798E-05
1120,3.51045E-05,3.34893E-05
1121,3.52638E-05,3.63697E-05
1122,3.40089E-05,3.50012E-05
1123,3.53931E-05,3.60976E-05
1124,3.59134E-05,3.5352E-05
1125,4.76484E-05,4.57552E-05
1126,4.02859E-05,4.71998E-05
1127,3.26108E-05,3.29589E-05
1128,3.95748E-05,3.55293E-05
1129,5.02066E-05,5.78995E-05
1130,3.51475E-05,3.21279E-05
1131,3.59135E-05,3.13168E-05
1132,3.29694E-05,3.19484E-05
1133,3.61632E-05,3.40378E-05
1134,3.74159E-05,3.68067E-05
1135,3.05697E-05,3.11685E-05
1136,3.50538E-05,3.55914E-05
1137,3.80587E-05,3.23224E-05
1138,2.97347E-05,3.26737E-05
1139,3.42275E-05,3.19002E-05
1140,3.60592E-05,3.42039E-05
1141,3.43184E-05,3.2256E-05
1142,3.04827E-05,3.06607E-05
1143,3.28497E-05,3.07486E-05
1144,3.07574E-05,3.29157E-05
1145,3.76687E-05,3.61313E-05
1146,4.50777E-05,4.20419E-05
1147,3.155E-05,3.2178E-05
1148,3.90443E-05,3.91452E-05
1149,5.1877E-05,4.96664E-05
1150,3.93778E-05,3.41895E-05
1151,2.93171E-05,3.40115E-05
1152,3.12733E-05,3.22264E-05
1153,3.33159E-05,3.58712E-05
1154,3.33764E-05,3.04143E-05
1155,3.50539E-05,3.11031E-05
1156,2.79189E-05,3.21542E-05
1157,3.40098E-05,3.09984E-05
1158,3.2209E-05,3.25465E-05
1159,3.69664E-05,3.3452E-05
1160,3.13321E-05,3.20767E-05
1161,3.96836E-05,3.58096E-05
1162,3.26399E-05,3.3272E-05
1163,3.11436E-05,3.03785E-05
1164,3.0744E-05,3.03887E-05
1165,3.55567E-05,3.00707E-05
1166,3.8639E-05,3.53186E-05
1167,4.77373E-05,4.28154E-05
1168,3.17456E-05,3.05949E-05
1169,3.72937E-05,3.76499E-05
1170,3.41074E-05,3.8012E-05
1171,5.67066E-05,5.8066E-05
1172,3.3652E-05,3.73604E-05
1173,3.68844E-05,3.96608E-05
1174,3.76831E-05,3.18481E-05
1175,3.30002E-05,3.34976E-05
1176,4.73371E-05,4.26476E-05
1177,5.22454E-05,4.60301E-05
1178,5.76252E-05,5.58219E-05
1179,3.96621E-05,4.2976E-05
1180,4.24596E-05,3.87946E-05
1181,3.75046E-05,3.35322E-05
1182,4.98216E-05,4.21141E-05
1183,4.63281E-05,4.34712E-05
1184,3.96969E-05,3.82201E-05
1185,4.08161E-05,3.52398E-05
1186,4.59679E-05,3.99115E-05
1187,3.27234E-05,3.67456E-05
1188,4.11519E-05,4.12013E-05
1189,3.39155E-05,3.09398E-05
1190,3.50584E-05,3.31337E-05
1191,3.66589E-05,3.19072E-05
1192,3.38054E-05,3.21492E-05
1193,4.56635E-05,3.84752E-05
1194,4.60371E-05,4.90206E-05
1195,3.7927E-05,3.43741E-05
1196,3.1611E-05,3.47616E-05
1197,3.19002E-05,3.14731E-05
1198,2.85541E-05,3.19621E-05
1199,3.92454E-05,3.22038E-05
1200,3.57203E-05,3.68133E-05
1201,2.97714E-05,3.10817E-05
1202,3.83819E-05,3.16133E-05
1203,3.24561E-05,2.90753E-05
1204,3.24294E-05,3.12947E-05
1205,3.91711E-05,3.7754E-05
1206,3.77453E-05,3.25048E-05
1207,6.23005E-05,5.88078E-05
1208,3.65282E-05,3.03638E-05
1209,3.41546E-05,3.12602E-05
1210,3.50573E-05,3.20418E-05
1211,3.60959E-05,3.28572E-05
1212,4.53065E-05,3.78594E-05
1213,3.68833E-05,3.32368E-05
1214,3.35147E-05,3.23895E-05
1215,3.46487E-05,2.9072E-05
1216,3.32369E-05,2.8196E-05
1217,3.82002E-05,3.43497E-05
1218,4.06241E-05,3.27119E-05
1219,3.45014E-05,2.9628E-05
1220,2.99439E-05,2.88796E-05
1221,4.71595E-05,4.67081E-05
1222,3.45668E-05,3.04565E-05
1223,3.54792E-05,2.91717E-05
1224,3.12073E-05,3.03544E-05
1225,3.2175E-05,3.04054E-05
1226,3.07204E-05,2.83892E-05
1227,3.09483E-05,3.23043E-05
1228,5.47089E-05,5.49983E-05
1229,3.07626E-05,2.80801E-05
1230,3.58571E-05,3.42368E-05
1231,4.1779E-05,3.81142E-05
1232,3.886E-05,3.61872E-05
1233,3.48907E-05,3.90917E-05
1234,3.22147E-05,2.98643E-05
1235,2.73569E-05,2.9979E-05
1236,3.01078E-05,3.06033E-05
1237,2.86996E-05,3.00541E-05
1238,3.31001E-05,2.9389E-05
1239,3.46973E-05,3.65342E-05
1240,3.20473E-05,2.98793E-05
1241,3.82214E-05,3.403E-05
1242,2.99154E-05,3.00235E-05
1243,4.06547E-05,3.26732E-05
1244,4.31324E-05,4.45528E-05
1245,5.12282E-05,5.5985E-05
1246,3.22311E-05,2.96839E-05
1247,3.24445E-05,3.08587E-05
1248,4.97652E-05,4.29844E-05
1249,6.59372E-05,5.83923E-05
1250,4.39448E-05,4.59452E-05
1251,3.36416E-05,3.34957E-05
1252,3.15679E-05,3.01737E-05
1253,3.04508E-05,2.90337E-05
1254,3.19237E-05,3.3081E-05
1255,3.16561E-05,2.93289E-05
1256,3.50413E-05,2.91809E-05
1257,3.72212E-05,3.90049E-05
1258,4.47549E-05,4.33177E-05
1259,2.97286E-05,3.06854E-05
1260,3.30882E-05,3.08138E-05
1261,6.06403E-05,5.82338E-05
1262,6.93273E-05,7.13386E-05
1263,3.31993E-05,2.90904E-05
1264,4.17583E-05,4.0894E-05
1265,3.34936E-05,2.86632E-05
1266,2.64413E-05,2.96653E-05
1267,3.52873E-05,3.07005E-05
1268,4.34243E-05,4.24567E-05
1269,3.24492E-05,3.13859E-05
1270,3.47823E-05,2.79985E-05
1271,3.67558E-05,3.98396E-05
1272,3.62523E-05,3.24164E-05
1273,3.12752E-05,2.73537E-05
1274,3.16616E-05,2.89177E-05
1275,2.91741E-05,2.80658E-05
1276,3.49752E-05,2.91416E-05
1277,3.7095E-05,3.84006E-05
1278,3.79207E-05,4.02935E-05
1279,2.94629E-05,3.14673E-05
1280,3.42205E-05,2.99529E-05
1281,3.45078E-05,3.42406E-05
1282,3.6924E-05,3.78532E-05
1283,3.53219E-05,3.69394E-05
1284,6.86011E-05,7.11928E-05
1285,3.62826E-05,3.64165E-05
1286,4.93921E-05,4.22312E-05
1287,5.52154E-05,5.55879E-05
1288,3.80677E-05,3.29132E-05
1289,2.81626E-05,3.05667E-05
1290,3.95871E-05,3.33954E-05
1291,3.06851E-05,3.2091E-05
1292,3.3364E-05,3.0429E-05
1293,3.72358E-05,3.36942E-05
1294,3.19859E-05,2.94465E-05
1295,3.98023E-05,3.73803E-05
1296,2.59509E-05,3.03594E-05
1297,3.3151E-05,3.72368E-05
1298,3.85948E-05,3.32764E-05
1299,3.26515E-05,2.85075E-05
1300,3.10542E-05,2.89932E-05
1301,2.9681E-05,3.05971E-05
1302,3.38994E-05,3.69947E-05
1303,2.91635E-05,3.09244E-05
1304,3.25668E-05,3.49032E-05
1305,3.77532E-05,3.44944E-05
1306,2.9578E-05,2.80458E-05
1307,4.10045E-05,3.69382E-05
1308,3.77519E-05,3.64357E-05
1309,3.02496E-05,3.07049E-05
1310,3.22114E-05,3.03247E-05
1311,4.78367E-05,4.70861E-05
1312,3.52274E-05,3.3382E-05
1313,3.48263E-05,2.97147E-05
1314,2.89323E-05,2.89608E-05
1315,3.66931E-05,3.03684E-05
1316,2.88223E-05,2.9142E-05
1317,3.14184E-05,3.23594E-05
1318,3.43918E-05,3.34507E-05
1319,3.94325E-05,3.96464E-05
1320,3.70932E-05,3.45766E-05
1321,3.81125E-05,3.12503E-05
1322,4.13564E-05,3.83846E-05
1323,3.84806E-05,3.94189E-05
1324,3.29706E-05,2.91101E-05
1325,3.23495E-05,3.50079E-05
1326,3.54775E-05,3.24813E-05
1327,3.93011E-05,3.82021E-05
1328,3.16369E-05,2.97739E-05
1329,3.53006E-05,2.9912E-05
1330,3.89034E-05,3.49244E-05
1331,3.42513E-05,3.09827E-05
1332,3.60439E-05,3.12277E-05
1333,3.80305E-05,3.25319E-05
1334,4.03139E-05,3.54246E-05
1335,3.29468E-05,3.07758E-05
1336,3.3516E-05,2.88954E-05
1337,3.43913E-05,3.08101E-05
1338,2.9533E-05,2.87869E-05
1339,2.85002E-05,2.99631E-05
1340,2.78835E-05,2.8688E-05
1341,4.37045E-05,4.32953E-05
1342,4.29141E-05,4.2957E-05
1343,3.22452E-05,2.98449E-05
1344,3.06525E-05,2.9027E-05
1345,4.45097E-05,3.49494E-05
1346,3.55617E-05,3.16255E-05
1347,3.48587E-05,2.75597E-05
1348,4.13177E-05,3.70423E-05
1349,3.27218E-05,2.9332E-05
1350,3.4778E-05,3.49859E-05
1351,3.25674E-05,3.08465E-05
1352,4.34305E-05,4.09185E-05
1353,3.71737E-05,3.3969E-05
1354,2.96059E-05,3.06419E-05
1355,2.7508E-05,2.94492E-05
1356,2.97804E-05,3.03433E-05
1357,3.30139E-05,3.41059E-05
1358,2.92987E-05,3.31363E-05
1359,4.49189E-05,4.76152E-05
1360,4.8562E-05,4.43481E-05
1361,2.89076E-05,3.04466E-05
1362,3.47113E-05,3.5222E-05
1363,3.31539E-05,3.16442E-05
1364,3.70624E-05,3.87524E-05
1365,4.39135E-05,4.16728E-05
1366,3.78596E-05,3.42986E-05
1367,3.22771E-05,2.92451E-05
1368,2.78889E-05,2.87933E-05
1369,3.33612E-05,2.96092E-05
1370,2.95992E-05,2.98172E-05
1371,3.28153E-05,3.83109E-05
1372,5.41939E-05,5.69812E-05
1373,4.98592E-05,4.55516E-05
1374,3.37108E-05,3.31753E-05
1375,2.83107E-05,3.20048E-05
1376,3.34953E-05,3.11327E-05
1377,4.66463E-05,4.61761E-05
1378,3.15656E-05,3.11599E-05
1379,2.94495E-05,2.98232E-05
1380,4.19115E-05,4.28707E-05
1381,4.86226E-05,4.77141E-05
1382,6.1582E-05,6.29703E-05
1383,2.74124E-05,2.84301E-05
1384,3.17973E-05,2.85223E-05
1385,4.02994E-05,3.75496E-05
1386,4.08487E-05,3.59798E-05
1387,3.36448E-05,3.32998E-05
1388,3.08472E-05,2.91404E-05
1389,2.8988E-05,3.0633E-05
1390,3.55462E-05,3.4949E-05
1391,3.64702E-05,3.70399E-05
1392,3.37118E-05,3.64989E-05
1393,3.05331E-05,2.91996E-05
1394,2.76584E-05,2.93414E-05
1395,3.44581E-05,2.88201E-05
1396,4.02347E-05,3.36385E-05
1397,2.7731E-05,2.98902E-05
1398,2.86159E-05,2.9947E-05
1399,3.41379E-05,3.99775E-05
1400,2.88087E-05,2.93319E-05
1401,3.18344E-05,3.3858E-05
1402,3.46396E-05,3.61959E-05
1403,3.03201E-05,3.07212E-05
1404,3.46324E-05,3.4709E-05
1405,4.25035E-05,3.82793E-05
1406,3.72983E-05,3.4189E-05
1407,2.77378E-05,2.88042E-05
1408,4.00332E-05,3.91602E-05
1409,3.79109E-05,3.76579E-05
1410,3.9741E-05,3.92494E-05
1411,2.83224E-05,3.0832E-05
1412,3.18381E-05,3.42188E-05
1413,4.72757E-05,4.81537E-05
1414,4.75969E-05,4.94291E-05
1415,3.07171E-05,3.04619E-05
1416,2.95641E-05,3.00826E-05
1417,2.84242E-05,2.95204E-05
1418,3.01019E-05,3.08248E-05
1419,3.36365E-05,3.22444E-05
1420,2.72751E-05,3.37828E-05
1421,2.76401E-05,2.9571E-05
1422,3.20965E-05,3.26661E-05
1423,3.32253E-05,2.88489E-05
1424,2.4252E-05,2.84174E-05
1425,3.44047E-05,2.82747E-05
1426,3.46851E-05,3.03689E-05
1427,3.35148E-05,3.09881E-05
1428,3.25579E-05,3.18747E-05
1429,3.64544E-05,3.2217E-05
1430,2.83259E-05,3.00728E-05
1431,3.165E-05,3.36757E-05
1432,2.92726E-05,2.93499E-05
1433,4.16068E-05,4.06725E-05
1434,4.21739E-05,4.3666E-05
1435,2.93733E-05,2.96399E-05
1436,3.88166E-05,3.6449E-05
1437,3.98988E-05,4.16738E-05
1438,2.86811E-05,2.90149E-05
1439,3.51897E-05,3.40678E-05
1440,3.08816E-05,3.26945E-05
1441,3.26113E-05,3.22196E-05
1442,3.46301E-05,2.94615E-05
1443,3.13831E-05,3.02543E-05
1444,2.55648E-05,2.89239E-05
1445,2.94608E-05,2.86452E-05
1446,3.26096E-05,2.95411E-05
1447,3.00138E-05,2.8006E-05
1448,3.55887E-05,3.18012E-05
1449,3.2403E-05,3.30391E-05
1450,2.85252E-05,2.83767E-05
1451,3.65499E-05,3.51472E-05
1452,2.74355E-05,3.0321E-05
1453,3.26202E-05,2.8464E-05
1454,3.48884E-05,2.9888E-05
1455,3.47114E-05,3.29296E-05
1456,3.7473E-05,3.29557E-05
1457,3.23676E-05,2.82541E-05
1458,2.75349E-05,2.8223E-05
1459,3.18268E-05,2.80519E-05
1460,3.17841E-05,2.90945E-05
1461,3.24744E-05,3.1645E-05
1462,5.37525E-05,4.97711E-05
1463,3.577E-05,3.60549E-05
1464,5.34506E-05,4.90036E-05
1465,2.61026E-05,2.97219E-05
1466,2.84594E-05,3.12951E-05
1467,3.67341E-05,3.27032E-05
1468,3.57588E-05,3.3264E-05
1469,3.45045E-05,2.91556E-05
1470,4.20633E-05,4.00818E-05
1471,3.79196E-05,3.33643E-05
1472,3.3076E-05,2.67754E-05
1473,2.73384E-05,2.73758E-05
1474,3.13237E-05,2.88831E-05
1475,3.18445E-05,2.70695E-05
1476,2.98326E-05,2.77965E-05
1477,3.08781E-05,3.3199E-05
1478,3.29339E-05,2.7501E-05
1479,2.85215E-05,2.84229E-05
1480,2.46848E-05,2.85185E-05
1481,2.52572E-05,2.88549E-05
1482,3.16014E-05,2.91602E-05
1483,2.65046E-05,2.8543E-05
1484,3.42809E-05,3.35659E-05
1485,2.81788E-05,2.8821E-05
1486,2.87228E-05,2.87747E-05
1487,3.12618E-05,3.48112E-05
1488,2.86983E-05,2.92093E-05
1489,4.18216E-05,4.92268E-05
1490,4.01495E-05,3.85148E-05
1491,2.97499E-05,2.75151E-05
1492,3.53735E-05,3.0753E-05
1493,3.30106E-05,3.10109E-05
1494,3.55302E-05,3.08699E-05
1495,3.02154E-05,2.98705E-05
1496,3.37772E-05,3.35856E-05
1497,3.28285E-05,3.75604E-05
1498,4.34084E-05,4.41626E-05
1499,4.74171E-05,4.51065E-05
1500,3.98287E-05,4.65871E-05
1501,4.4379E-05,4.75597E-05
1502,5.68838E-05,4.89317E-05
1503,3.4605E-05,3.82638E-05
1504,3.08398E-05,3.03914E-05
1505,2.60429E-05,3.06816E-05
1506,2.68049E-05,2.96469E-05
1507,3.25818E-05,3.37603E-05
1508,4.06261E-05,4.1863E-05
1509,2.97241E-05,2.96131E-05
1510,2.77271E-05,2.83387E-05
1511,3.11681E-05,3.16037E-05
1512,3.0144E-05,2.84376E-05
1513,2.74194E-05,2.88593E-05
1514,3.33613E-05,2.86723E-05
1515,3.57455E-05,3.2116E-05
1516,3.24025E-05,3.25772E-05
1517,3.62798E-05,3.64998E-05
1518,3.40958E-05,3.15172E-05
1519,3.87568E-05,3.33895E-05
1520,3.689E-05,3.61414E-05
1521,6.14963E-05,6.29764E-05
1522,3.31794E-05,3.06007E-05
1523,2.90411E-05,2.7336E-05
1524,3.3132E-05,3.16893E-05
1525,3.10614E-05,3.0371E-05
1526,3.92771E-05,3.23904E-05
1527,3.49649E-05,3.81462E-05
1528,2.991E-05,3.15797E-05
1529,2.7331E-05,2.70361E-05
1530,3.11122E-05,2.75311E-05
1531,2.98998E-05,2.80485E-05
1532,3.21867E-05,2.88832E-05
1533,3.16046E-05,2.81313E-05
1534,2.73077E-05,2.74827E-05
1535,3.01956E-05,3.11594E-05
1536,3.48724E-05,2.82483E-05
1537,2.64152E-05,3.01388E-05
1538,3.19305E-05,2.87828E-05
1539,2.82723E-05,2.65475E-05
1540,2.85646E-05,2.8301E-05
1541,2.88999E-05,2.67874E-05
1542,3.4294E-05,3.12918E-05
1543,3.26805E-05,3.25005E-05
1544,2.85356E-05,2.70418E-05
1545,3.05608E-05,2.71588E-05
1546,2.77416E-05,2.81639E-05
1547,3.04609E-05,2.66136E-05
